,Paper,Material,Property,Value,Unit
390,57 ma301053q.pdf,PEDOT:PSS/PBDFDODTBT:PC71BM(1:2,JSC,9.87,N/A
391,57 ma301053q.pdf,PBDFDODTBT,PCE,4.5,%
392,57 ma301053q.pdf,PBDFDODTBT,VOC,0.69,V
393,57 ma301053q.pdf,PBDFDODTBT,FF,65.3,%
394,57 ma301053q.pdf,PEDOT:PSS/PBDFDODTBT:PC71BM(1:2,VOC,0.69,V
395,57 ma301053q.pdf,PBDFDODTBT,JSC,9.87,mA/cm2
396,58 C2PY20910A.pdf,unknown,JSC,9.94,mAcm
397,58 C2PY20910A.pdf,unknown,FF,60.9,%
398,58 C2PY20910A.pdf,PBDFT-BT,PCE,4.00,%
399,58 C2PY20910A.pdf,PBDFF-BT,JSC,5.84,mAcm
400,60 c1cc12040a.pdf,PBDTBO/PC61BM,VOC,0.86,V
401,60 c1cc12040a.pdf,PBDTBO/PC61BM,PCE,5.7,%
402,60 c1cc12040a.pdf,PBDTBO/PC61BM,FF,64.4,%
403,60 c1cc12040a.pdf,PC61BM,JSC,9.7,mAcm-2
404,60 c1cc12040a.pdf,PBDTBO/PC61BM,JSC,10.4,mAcm-2
405,61 c0py00136h.pdf,PBDTDTBTz,PCE,1.5,%
406,61 c0py00136h.pdf,PBDTDTBTz,FF,0.55,N/A
407,61 c0py00136h.pdf,PBDTTPD)with,PCE,7,%
408,62 C2TA00474G.pdf,HOMO,FF,0.64,N/A
409,62 C2TA00474G.pdf,PEDOT:PSS/PBDTTDTBO:PC71BM(1,JSC,11.45,mAcm
410,62 C2TA00474G.pdf,PBDTTDTBO,FF,0.61,N/A
411,62 C2TA00474G.pdf,unknown,PCE,4.5,%
412,62 C2TA00474G.pdf,PEDOT:PSS/PBDTTDTBO:PC71BM(1,VOC,0.84,V
413,62 C2TA00474G.pdf,PBDTTDTBO,VOC,61.3,%
414,62 C2TA00474G.pdf,PBDTTDTBT/PC71BM,VOC,0.75,V
415,62 C2TA00474G.pdf,PEDOT:PSS/PBDTTDTBO:PC71BM(1:1,VOC,0.84,V
416,62 C2TA00474G.pdf,PBDTTDTBO,PCE,5.9,%
417,63 ma302596k.pdf,PBDT−DTBSe/PC70BM,JSC,13.58,mAcm−2
418,63 ma302596k.pdf,PBDT−DTBT/PC70BM,PCE,5.01,%
419,63 ma302596k.pdf,PBDT-DTBSe/PC70BM,JSC,13.58,mAcm−2
420,63 ma302596k.pdf,PBDT−DTBSe/PC70BM,PCE,3.23,%
421,63 ma302596k.pdf,PBDT−DTBT/PC70BM,PCE,5.18,%
422,63 ma302596k.pdf,PBDT−DTBSe/PC70BM,JSC,8.84,mAcm−2
423,63 ma302596k.pdf,PBDT-DTBSe/PC70BM,PCE,5.18,%
424,64 C3PY01018J.pdf,HOMO,JSC,10.57,mAcm
425,65.pdf,PBPT-8/PC61BM,FF,45.9,%
426,65.pdf,PBPT-12/PC61BM,JSC,12.56,mA/cm2
427,65.pdf,PBPT-12/PC61BM,PCE,5.11,%
428,65.pdf,PBPT-8/PC61BM,JSC,14.07,mA/cm2
429,65.pdf,PBPT-8/PC61BM,PCE,4.84,%
430,65.pdf,unknown,FF,0.65,N/A
431,65.pdf,PBPT-8/PC61BM,VOC,0.75,V
432,65.pdf,PBPT-12/PC61BM,VOC,0.75,V
433,65.pdf,PBPT-12/PC61BM,FF,54.2,%
434,65.pdf,unknown,PCE,1,%
435,66 Huo_et_al-2010-Angewandte_Chemie_International_Edition.pdf,PBDTTBT-based,FF,57.5,%
436,66 Huo_et_al-2010-Angewandte_Chemie_International_Edition.pdf,PBDTTBT-based,JSC,10.7,mAcm-2
437,66 Huo_et_al-2010-Angewandte_Chemie_International_Edition.pdf,unknown,VOC,0.5,N/A
438,66 Huo_et_al-2010-Angewandte_Chemie_International_Edition.pdf,PBDTTBT-based,VOC,0.92,V
439,67 Zhang_et_al-2013-Advanced_Materials.pdf,unknown,FF,44.60,%
440,67 Zhang_et_al-2013-Advanced_Materials.pdf,unknown,FF,70.9,%
441,67 Zhang_et_al-2013-Advanced_Materials.pdf,unknown,PCE,8.07,%
442,67 Zhang_et_al-2013-Advanced_Materials.pdf,PEDOT:PSS,FF,70.9,%
443,67 Zhang_et_al-2013-Advanced_Materials.pdf,unknown,PCE,5.09,%
444,67 Zhang_et_al-2013-Advanced_Materials.pdf,PBDTP-DTBT:PC,PCE,8.07,%
445,67 Zhang_et_al-2013-Advanced_Materials.pdf,PBDTP-DTBT:PC,FF,70.9,%
446,68 1-s2.0-S0379677913005626-main.pdf,PEDOT:PSS/PBDTPO-FBT:PC71BM(1:1,JSC,7.23,N/A
447,68 1-s2.0-S0379677913005626-main.pdf,PEDOT:PSS/PBDTPO-FBT:PC71BM(1:1,PCE,2.70,%
448,68 1-s2.0-S0379677913005626-main.pdf,PEDOT:PSS/PBDTPO-FBT:PC71BM(1:1,FF,47.08,%
449,68 1-s2.0-S0379677913005626-main.pdf,BDTP)and,PCE,6.0,%
450,68 1-s2.0-S0379677913005626-main.pdf,PBDTPO-FBT,PCE,1,N/A
451,68 1-s2.0-S0379677913005626-main.pdf,PEDOT:PSS/PBDTPO-FBT:PC71BM(1:1,JSC,7.23,mA/cm2
452,68 1-s2.0-S0379677913005626-main.pdf,PEDOT:PSS/PBDTPO-FBT:PC71BM(1:1,VOC,0.70,V
453,68 1-s2.0-S0379677913005626-main.pdf,PEDOT:PSS/PBDTPO-FBT:PC71BM(1:1,VOC,0.79,V
454,69 C3TA11968H.pdf,BDTPO,JSC,11,mAcm
455,69 C3TA11968H.pdf,PBDTPO-DTBO/PC71BM(1,FF,64,%
456,69 C3TA11968H.pdf,PBDTPO-DTBO:PC61BM,FF,64,%
457,69 C3TA11968H.pdf,BDTPO,VOC,0.89,V
458,69 C3TA11968H.pdf,unknown,PCE,50,%
459,70 ma401897b.pdf,PBDTTBO,JSC,550,N/A
460,71 c4tc00738g.pdf,PTBFTDTBT:PC71BM(1:2,FF,61,%
461,71 c4tc00738g.pdf,PTBFTDTBT:PC71BM,PCE,6.42,%
462,71 c4tc00738g.pdf,PTBFTDTBT:PC71BM,JSC,13.51,N/A
463,71 c4tc00738g.pdf,PTBFTDTBT:PC71BM(1:2,JSC,13.51,mAcm-2
464,71 c4tc00738g.pdf,unknown,PCE,10.6,%
465,71 c4tc00738g.pdf,PTBFTDTBT:PC71BM,VOC,0.78,V
466,71 c4tc00738g.pdf,PTBFTDTBT:PC71BM,FF,0.61,N/A
467,72 ja309289u.pdf,unknown,FF,0.2,N/A
468,72 ja309289u.pdf,unknown,FF,62,%
469,73 c0jm04166a.pdf,PC71BM,FF,44.3,%
470,73 c0jm04166a.pdf,PC71BM,VOC,0.69,V
471,73 c0jm04166a.pdf,PC71BM,JSC,6.15,mAcm-2
472,73 c0jm04166a.pdf,PC71BM,JSC,8.89,mAcm-2
473,73 c0jm04166a.pdf,PC71BM,FF,55.4,%
474,73 c0jm04166a.pdf,PC71BM,PCE,3.4,%
475,73 c0jm04166a.pdf,PC71BM,FF,55,%
476,73 c0jm04166a.pdf,PC71BM(Fig,FF,44.3,%
477,73 c0jm04166a.pdf,PC71BM,PCE,1.88,%
478,74 Wu_et_al-2013-Journal_of_Polymer_Science_Part_A-_Polymer_Chemistry.pdf,PTBDTDTBT,PCE,1.9,%
479,74 Wu_et_al-2013-Journal_of_Polymer_Science_Part_A-_Polymer_Chemistry.pdf,PTBDTDTBT,JSC,6.69,mAcm-2
480,74 Wu_et_al-2013-Journal_of_Polymer_Science_Part_A-_Polymer_Chemistry.pdf,unknown,PCE,1.9,%
481,74 Wu_et_al-2013-Journal_of_Polymer_Science_Part_A-_Polymer_Chemistry.pdf,PTBDTDTBT,FF,41.6,%
482,74 Wu_et_al-2013-Journal_of_Polymer_Science_Part_A-_Polymer_Chemistry.pdf,PTBDTffDTBT/PC61BM,VOC,0.86,V
483,74 Wu_et_al-2013-Journal_of_Polymer_Science_Part_A-_Polymer_Chemistry.pdf,PTBDTDTBT,VOC,0.68,V
484,75 ja409881g.pdf,unknown,FF,61.2,%
485,75 ja409881g.pdf,PC71BM,FF,59.83,%
486,75 ja409881g.pdf,PC71BM,JSC,13.14,mA/cm2
487,75 ja409881g.pdf,PC71BM,FF,63,%
488,75 ja409881g.pdf,unknown,PCE,6.20,%
489,75 ja409881g.pdf,PC71BM,VOC,0.76,V
490,75 ja409881g.pdf,PC71BM,JSC,13.78,mA/cm2
491,75 ja409881g.pdf,unknown,PCE,8.3,%
492,75 ja409881g.pdf,unknown,PCE,8,%
493,75 ja409881g.pdf,unknown,PCE,7.27,N/A
494,75 ja409881g.pdf,71BM,JSC,11.87,mA/cm2
495,75 ja409881g.pdf,PC71BM,JSC,15.38,mA/cm2
496,75 ja409881g.pdf,71BM,VOC,0.68,V
497,75 ja409881g.pdf,71BM,PCE,4.46,%
498,75 ja409881g.pdf,PC71BM,FF,55.2,%
499,75 ja409881g.pdf,PC71BM,VOC,0.78,V
500,75 ja409881g.pdf,PC71BM,PCE,7.27,%
501,75 ja409881g.pdf,PC71BM,JSC,13.17,mA/cm2
502,75 ja409881g.pdf,PC71BM,FF,69.2,%
503,75 ja409881g.pdf,PC71BM,PCE,6.43,%
504,75 ja409881g.pdf,unknown,PCE,4.46,N/A
505,75 ja409881g.pdf,PC71BM,PCE,6.46,%
506,75 ja409881g.pdf,unknown,JSC,13.75,mA/cm2
507,75 ja409881g.pdf,INTRODUCTION,PCE,8,%
508,75 ja409881g.pdf,71BM,FF,55.2,%
509,75 ja409881g.pdf,PC71BM,PCE,6.20,%
510,75 ja409881g.pdf,unknown,PCE,8.30,%
511,75 ja409881g.pdf,IPCE,FF,61.9,%
512,75 ja409881g.pdf,unknown,PCE,7.27,%
513,75 ja409881g.pdf,unknown,PCE,6.56,%
514,75 ja409881g.pdf,unknown,VOC,0.78,V
515,75 ja409881g.pdf,PC71BM,FF,61.9,%
516,76 Tumbleston_et_al-2013-Advanced_Functional_Materials.pdf,unknown,FF,65,%
517,76 Tumbleston_et_al-2013-Advanced_Functional_Materials.pdf,unknown,FF,54,%
518,76 Tumbleston_et_al-2013-Advanced_Functional_Materials.pdf,unknown,PCE,3.1,%
519,76 Tumbleston_et_al-2013-Advanced_Functional_Materials.pdf,unknown,PCE,7.0,%
520,76 Tumbleston_et_al-2013-Advanced_Functional_Materials.pdf,FTAZ,PCE,7,%
521,77 c1py00364j.pdf,PC71BM,VOC,0.94,V
522,77 c1py00364j.pdf,PBDT,VOC,0.2,V
523,77 c1py00364j.pdf,unknown,JSC,6.5,mAcm-2
524,77 c1py00364j.pdf,PC71BM,PCE,2.81,%
525,77 c1py00364j.pdf,unknown,FF,0.46,N/A
526,77 c1py00364j.pdf,unknown,PCE,2.81,%
527,77 c1py00364j.pdf,unknown,VOC,0.94,V
528,78 ma202656b.pdf,HOMO,FF,0.63,N/A
529,78 ma202656b.pdf,PC71BM,PCE,2.81,%
530,78 ma202656b.pdf,unknown,PCE,4.93,%
531,79 ma4005555.pdf,PC71BM,VOC,0.78,V
532,79 ma4005555.pdf,unknown,JSC,13.87,mAcm−2
533,79 ma4005555.pdf,PC71BM,JSC,11.76,mAcm−2
534,79 ma4005555.pdf,unknown,VOC,0.76,V
535,79 ma4005555.pdf,PC71BM,PCE,5.91,%
536,79 ma4005555.pdf,unknown,FF,66.6,%
537,79 ma4005555.pdf,HOMO,PCE,7.05,%
538,79 ma4005555.pdf,PC71BM,FF,64.4,%
539,80 C3PY00940H.pdf,PC71BM,FF,0.60,N/A
540,80 C3PY00940H.pdf,PC71BM,VOC,0.81,V
541,80 C3PY00940H.pdf,PC71BM,VOC,0.72,V
542,80 C3PY00940H.pdf,PC71BM,JSC,10.12,mAcm
543,80 C3PY00940H.pdf,PC71BM,JSC,8.00,mAcm
544,80 C3PY00940H.pdf,PC71BM,PCE,4.37,%
545,80 C3PY00940H.pdf,PC71BM,FF,0.55,N/A
546,80 C3PY00940H.pdf,unknown,PCE,4.37,%
547,80 C3PY00940H.pdf,unknown,VOC,0.72,V
548,81 C2JM32931J.pdf,PBDTT–DTTBT,FF,0.620,N/A
549,81 C2JM32931J.pdf,PBDTT–DTTBT,VOC,0.78,V
550,81 C2JM32931J.pdf,PBDTT–DTBT,JSC,5.78,mAcm-2
551,81 C2JM32931J.pdf,PBDTT–DTTBT,JSC,12.46,mAcm-2
552,81 C2JM32931J.pdf,PBDTT–DTBT,PCE,2.34,%
553,81 C2JM32931J.pdf,PBDTT–DTBT,VOC,0.82,V
554,81 C2JM32931J.pdf,PBDTT–DTBT,FF,0.495,N/A
555,81 C2JM32931J.pdf,PBDTT–DTTBT,PCE,6.03,%
556,81 C2JM32931J.pdf,TTBT-based,PCE,6,%
557,83 PTzBT.pdf,BOHD-based,PCE,5.8,%
558,83 PTzBT.pdf,BOHD,FF,0.55,N/A
559,83 PTzBT.pdf,BOHD,FF,0.66,N/A
560,83 PTzBT.pdf,BOHD,PCE,7.5,%
561,83 PTzBT.pdf,BOHD,PCE,6.1,%
562,83 PTzBT.pdf,BOHD,FF,0.65,N/A
563,83 PTzBT.pdf,BOHD-based,PCE,6.4,%
564,83 PTzBT.pdf,BOHD,PCE,5.4,%
565,83 PTzBT.pdf,BOHD-based,FF,0.6,N/A
566,83 PTzBT.pdf,unknown,PCE,6.7,%
567,83 PTzBT.pdf,BOHD,FF,0.67,N/A
568,85 jp909183x.pdf,PC70BM,PCE,4.45,%
569,85 jp909183x.pdf,PC70BM,PCE,3.3,%
570,85 jp909183x.pdf,TDPP-BBT,PCE,2.78,%
571,86 c3cc44676j.pdf,PBTPyDPP,VOC,0.92,V
572,86 c3cc44676j.pdf,unknown,JSC,9.6,mAcm-2
573,86 c3cc44676j.pdf,unknown,FF,65.8,%
574,86 c3cc44676j.pdf,unknown,PCE,4.9,%
575,86 c3cc44676j.pdf,PBTPyDPP,PCE,4.9,%
576,86 c3cc44676j.pdf,unknown,VOC,0.92,V
577,87 Hendriks_et_al-2013-Angewandte_Chemie_(International_ed._in_English).pdf,unknown,PCE,7.1,%
578,88 ja511984q.pdf,unknown,PCE,7.6,N/A
579,88 ja511984q.pdf,DPPTT-Te,JSC,16.7,mAcm−2
580,88 ja511984q.pdf,unknown,PCE,7.1,%
581,88 ja511984q.pdf,unknown,PCE,4.9,%
582,88 ja511984q.pdf,unknown,PCE,8.5,%
583,88 ja511984q.pdf,unknown,VOC,0.52,N/A
584,88 ja511984q.pdf,unknown,JSC,16.7,mAcm−2
585,88 ja511984q.pdf,unknown,FF,0.63,N/A
586,88 ja511984q.pdf,DPPTT-Se,PCE,7.0,%
587,89 ja2089662.pdf,PDPP2FT-2BO,PCE,1.3,%
588,90Dou_et_al-2013-Advanced_Materials.pdf,unknown,FF,54,%
589,90Dou_et_al-2013-Advanced_Materials.pdf,unknown,PCE,4.3,%
590,90Dou_et_al-2013-Advanced_Materials.pdf,PBDTT-DPP,PCE,3.9,%
591,90Dou_et_al-2013-Advanced_Materials.pdf,unknown,PCE,9.5,%
592,90Dou_et_al-2013-Advanced_Materials.pdf,PBDTT-DPP,PCE,8.6,%
593,90Dou_et_al-2013-Advanced_Materials.pdf,PBDTT-DPP(Eg,PCE,6.5,%
594,90Dou_et_al-2013-Advanced_Materials.pdf,unknown,PCE,4.5,%
595,90Dou_et_al-2013-Advanced_Materials.pdf,unknown,FF,66.3,%
596,90Dou_et_al-2013-Advanced_Materials.pdf,PBDTT-DPP,PCE,4,%
597,90Dou_et_al-2013-Advanced_Materials.pdf,unknown,FF,55,%
598,91 c3cc47868h.pdf,PDPP2TBP(Fig,PCE,5.7,%
599,91 c3cc47868h.pdf,DPP2T,PCE,4.9,%
600,91 c3cc47868h.pdf,unknown,VOC,0.93,V
601,91 c3cc47868h.pdf,PDPP2TBP:[70]PCBM,PCE,5.7,%
602,91 c3cc47868h.pdf,PDPP2TBP:[70]PCBM,VOC,0.80,V
603,91 c3cc47868h.pdf,unknown,VOC,0.89,V
604,91 c3cc47868h.pdf,PDPP2TBP(Fig,VOC,0.80,V
605,91 c3cc47868h.pdf,PDPP2TBP,PCE,1.60,N/A
606,91 c3cc47868h.pdf,PDPP2TBP:[70]PCBM,JSC,11.5,mAcm-2
607,91 c3cc47868h.pdf,PDPP2TBP:[70]PCBM,FF,0.63,N/A
608,92 c1ee01213d.pdf,unknown,JSC,11.8,mAcm-2
609,92 c1ee01213d.pdf,unknown,FF,0.52,N/A
610,92 c1ee01213d.pdf,unknown,JSC,0.05,N/A
611,92 c1ee01213d.pdf,unknown,VOC,0.76,V
612,92 c1ee01213d.pdf,unknown,PCE,4.7,%
613,93 ja4101003.pdf,PDPP4T,PCE,7.1,%
614,93 ja4101003.pdf,PDPP4T,PCE,5.2,%
615,93 ja4101003.pdf,PDPP2T-TT(PCE,PCE,6.9,%
616,93 ja4101003.pdf,PDPP4T,PCE,5.6,%
617,93 ja4101003.pdf,PDPP4T,PCE,6.9,%
618,93 ja4101003.pdf,PDPPTPT,FF,0.7,N/A
619,95 pj201696a.pdf,unknown,PCE,5.21,%
620,95 pj201696a.pdf,PC71BM,PCE,2.84,N/A
621,95 pj201696a.pdf,unknown,PCE,4.55,%
622,95 pj201696a.pdf,SCLC,PCE,5.15,%
623,95 pj201696a.pdf,PC71BM,PCE,5.17,%
624,95 pj201696a.pdf,PC71BM(1:2,VOC,0.90,V
625,95 pj201696a.pdf,PC71BM,JSC,10.1,mAcm−2
626,95 pj201696a.pdf,unknown,JSC,15.54,mAcm
627,95 pj201696a.pdf,PC71BM,FF,0.64,N/A
628,95 pj201696a.pdf,EHOMOs,VOC,0.83,N/A
629,95 pj201696a.pdf,PC71BM(with,PCE,7.85,%
630,95 pj201696a.pdf,unknown,PCE,4.12,%
631,95 pj201696a.pdf,PC61BM,VOC,0.95,V
632,95 pj201696a.pdf,SCLC,PCE,5.42,%
633,95 pj201696a.pdf,PC71BM,PCE,4.55,%
634,95 pj201696a.pdf,PC71BM,PCE,0.77,%
635,95 pj201696a.pdf,PC71BM,PCE,5.56,%
636,"96 Zhou_et_al-2012-Advanced_materials_(Deerfield_Beach,_Fla.).pdf",unknown,PCE,5.50,%
637,"96 Zhou_et_al-2012-Advanced_materials_(Deerfield_Beach,_Fla.).pdf",unknown,PCE,5.5,%
638,"96 Zhou_et_al-2012-Advanced_materials_(Deerfield_Beach,_Fla.).pdf",unknown,FF,51.8,%
639,"96 Zhou_et_al-2012-Advanced_materials_(Deerfield_Beach,_Fla.).pdf",unknown,PCE,4.39,%
640,"96 Zhou_et_al-2012-Advanced_materials_(Deerfield_Beach,_Fla.).pdf",unknown,FF,56.3,%
641,"96 Zhou_et_al-2012-Advanced_materials_(Deerfield_Beach,_Fla.).pdf",unknown,PCE,1.98,%
642,"96 Zhou_et_al-2012-Advanced_materials_(Deerfield_Beach,_Fla.).pdf",unknown,PCE,4,N/A
643,"96 Zhou_et_al-2012-Advanced_materials_(Deerfield_Beach,_Fla.).pdf",unknown,FF,62.0,%
644,"96 Zhou_et_al-2012-Advanced_materials_(Deerfield_Beach,_Fla.).pdf",unknown,PCE,2.52,%
645,97 c5ta05885f.pdf,PC61BM,JSC,10.07,mAcm
646,97 c5ta05885f.pdf,PC61BM,PCE,9,N/A
647,97 c5ta05885f.pdf,PC61BM,PCE,3.51,%
648,97 c5ta05885f.pdf,PC71BM,JSC,10.1,mAcm
649,97 c5ta05885f.pdf,PC61BM,VOC,0.61,V
650,97 c5ta05885f.pdf,PC71BM,VOC,0.62,N/A
651,97 c5ta05885f.pdf,PC71BM,PCE,4.18,%
652,97 c5ta05885f.pdf,PC61BM,PCE,3.74,%
653,97 c5ta05885f.pdf,PC71BM,FF,0.67,N/A
654,97 c5ta05885f.pdf,BTIDG,PCE,4.7,%
655,97 c5ta05885f.pdf,PC61BM,VOC,0.62,N/A
656,98 jp4104728.pdf,unknown,PCE,7.4,%
657,98 jp4104728.pdf,PCPDTBT(Jsc,FF,0.46,N/A
658,98 jp4104728.pdf,PCBM,FF,0.49,N/A
659,98 jp4104728.pdf,unknown,FF,0.49,N/A
660,98 jp4104728.pdf,PCBM,FF,0.59,N/A
661,98 jp4104728.pdf,PCBM,JSC,4.75,mAcm−2
662,98 jp4104728.pdf,PCBM,VOC,0.30,N/A
663,98 jp4104728.pdf,PCBM,VOC,0.31,N/A
664,98 jp4104728.pdf,unknown,JSC,0.95,N/A
665,98 jp4104728.pdf,PCBM,PCE,0.23,%
666,98 jp4104728.pdf,PCBM,VOC,0.73,N/A
667,98 jp4104728.pdf,PCBM,PCE,0.17,N/A
668,98 jp4104728.pdf,PCBM,JSC,1.37,mAcm−2
669,98 jp4104728.pdf,PCBM,VOC,0.40,N/A
670,98 jp4104728.pdf,unknown,JSC,5.03,N/A
671,98 jp4104728.pdf,TRMC,JSC,4.75,mAcm−2
672,98 jp4104728.pdf,PCBM,JSC,1.23,mAcm−2
673,98 jp4104728.pdf,unknown,PCE,0.12,N/A
674,98 jp4104728.pdf,TRMC,FF,0.46,N/A
675,98 jp4104728.pdf,PCBM,PCE,0.23,N/A
676,98 jp4104728.pdf,PCBM,FF,0.55,N/A
677,98 jp4104728.pdf,PCBM,PCE,0.10,%
678,98 jp4104728.pdf,PCPDTBT(Jsc,JSC,4.75,mAcm−2
679,98 jp4104728.pdf,PCBM,PCE,1,N/A
680,98 jp4104728.pdf,PCBM,FF,0.46,N/A
681,98 jp4104728.pdf,unknown,JSC,1100,N/A
682,98 jp4104728.pdf,PCBM,JSC,4.03,mAcm−2
683,98 jp4104728.pdf,PCPDTBT(Jsc,FF,0.43,N/A
684,99 acsami%2E6b16502.pdf,PC71BM,PCE,5,%
685,99 acsami%2E6b16502.pdf,unknown,JSC,1,N/A
686,99 acsami%2E6b16502.pdf,PC71BM,VOC,0.8,V
687,100 acs%2Emacromol%2E5b02658.pdf,PTB7:PNDTI-DTT,FF,0.50,N/A
688,100 acs%2Emacromol%2E5b02658.pdf,unknown,PCE,7.4,%
689,100 acs%2Emacromol%2E5b02658.pdf,PTB7:PNDTI-DTT,JSC,10.7,mA/cm2
690,100 acs%2Emacromol%2E5b02658.pdf,PTB7:PNDTI-DTT,VOC,0.67,V
691,100 acs%2Emacromol%2E5b02658.pdf,PTB7:PNDTI-DTT,PCE,3.6,%
692,101 c4ee00446a.pdf,PBDTT-S-TT,PCE,8.42,%
693,101 c4ee00446a.pdf,PBDTT-TT,FF,61.25,%
694,101 c4ee00446a.pdf,PBDTT-TT,PCE,7.38,%
695,101 c4ee00446a.pdf,PBDTT-S-TT,VOC,0.84,V
696,102 cm501513n.pdf,unknown,VOC,0.80,V
697,102 cm501513n.pdf,unknown,FF,67.9,%
698,102 cm501513n.pdf,unknown,PCE,9.12,%
699,102 cm501513n.pdf,unknown,JSC,17.46,mA/cm2
700,102 cm501513n.pdf,PBDT-TS1,PCE,9.19,%
701,102 cm501513n.pdf,unknown,PCE,8.60,%
702,102 cm501513n.pdf,unknown,PCE,9.48,%
703,103 ja210687r.pdf,unknown,FF,0.63,N/A
704,103 ja210687r.pdf,unknown,JSC,5.6,mA/cm2
705,103 ja210687r.pdf,unknown,VOC,0.74,V
706,103 ja210687r.pdf,unknown,PCE,2.6,%
707,103 ja210687r.pdf,unknown,PCE,6.3,%
708,103 ja210687r.pdf,unknown,JSC,8,mA/cm2
709,103 ja210687r.pdf,unknown,PCE,6.0,%
710,103 ja210687r.pdf,unknown,FF,0.69,N/A
711,103 ja210687r.pdf,unknown,VOC,0.76,V
712,103 ja210687r.pdf,unknown,JSC,12.0,mA/cm2
713,104 ja404064m.pdf,PNNT-12HD-based,JSC,14.7,mAcm−2
714,104 ja404064m.pdf,PNNT-DT,PCE,4.9,%
715,104 ja404064m.pdf,unknown,PCE,8.2,%
716,104 ja404064m.pdf,PNNT-12HD,PCE,5.9,%
717,104 ja404064m.pdf,PC61BM,PCE,7.5,%
718,105 mz300065t.pdf,PNDT3NTz-DT-based,PCE,5,%
719,105 mz300065t.pdf,PNDT3NTz-DT-based,FF,0.52,N/A
720,105 mz300065t.pdf,PNDT3NTz-DT-based,VOC,0.83,V
721,105 mz300065t.pdf,PNDT3BTz-DT,PCE,3.8,%
722,105 mz300065t.pdf,NDT3,PCE,5,%
723,105 mz300065t.pdf,PNDT3NTz-DT-based,JSC,11.3,mA/cm2
724,105 mz300065t.pdf,PNDT3BTz-DT,JSC,8.4,mA/cm2
725,105 mz300065t.pdf,PNDT3BTz-DT,FF,0.64,N/A
726,105 mz300065t.pdf,PNDT3NTz-DT,PCE,5,%
727,105 mz300065t.pdf,PNDT3BTz-DT,VOC,0.70,V
728,105 mz300065t.pdf,PNDT3NTz-DT(p/n,PCE,4.9,%
729,106 jacs%2E6b05418.pdf,unknown,FF,0.67,N/A
730,106 jacs%2E6b05418.pdf,unknown,PCE,10,%
731,106 jacs%2E6b05418.pdf,unknown,PCE,6.5,%
732,106 jacs%2E6b05418.pdf,unknown,VOC,0.93,V
733,106 jacs%2E6b05418.pdf,unknown,PCE,10.5,%
734,106 jacs%2E6b05418.pdf,unknown,VOC,0.82,V
735,107 ja201131h.pdf,PBDT-DTBT:PC71BM,FF,34.6,%
736,107 ja201131h.pdf,PBDTTBT,PCE,5.66,%
737,107 ja201131h.pdf,PBDT-DTBT:PC71BM,PCE,2.11,%
738,107 ja201131h.pdf,PBDT-DTBT:PC71BM,VOC,1.00,V
739,107 ja201131h.pdf,unknown,PCE,3.6,%
740,107 ja201131h.pdf,unknown,PCE,6.00,%
741,107 ja201131h.pdf,PBDT-DTBT,PCE,2.11,%
742,107 ja201131h.pdf,PBDT-DTBT,PCE,6.00,%
743,107 ja201131h.pdf,PBDT-DTBT:PC71BM,JSC,5.80,mA/cm2
744,108 srep14202.pdf,EHBO,JSC,16.0,mAcm–2
745,108 srep14202.pdf,unknown,VOC,0.84,N/A
746,108 srep14202.pdf,unknown,PCE,8.0,%
747,108 srep14202.pdf,unknown,PCE,10,%
748,108 srep14202.pdf,unknown,PCE,7.4,%
749,108 srep14202.pdf,EHBO,FF,0.67,N/A
750,108 srep14202.pdf,unknown,PCE,10.31,%
751,108 srep14202.pdf,EHBO,VOC,0.84,V
752,108 srep14202.pdf,unknown,PCE,9,%
753,108 srep14202.pdf,BOBO,PCE,2,%
754,108 srep14202.pdf,BOHD,PCE,30,%
755,109 Liu_et_al-2014-Chemistry_-_An_Asian_Journal.pdf,C12NT,VOC,0.87,V
756,109 Liu_et_al-2014-Chemistry_-_An_Asian_Journal.pdf,C12NT,FF,61.36,%
757,109 Liu_et_al-2014-Chemistry_-_An_Asian_Journal.pdf,PCBM-blend,VOC,0.87,V
758,109 Liu_et_al-2014-Chemistry_-_An_Asian_Journal.pdf,unknown,PCE,8,N/A
759,109 Liu_et_al-2014-Chemistry_-_An_Asian_Journal.pdf,PCBM-blend,FF,61.36,%
760,109 Liu_et_al-2014-Chemistry_-_An_Asian_Journal.pdf,PC71BM,PCE,6.51,%
761,109 Liu_et_al-2014-Chemistry_-_An_Asian_Journal.pdf,PBDT-DTNT,PCE,6.0,%
762,109 Liu_et_al-2014-Chemistry_-_An_Asian_Journal.pdf,PCBM-blend,PCE,6.51,%
763,109 Liu_et_al-2014-Chemistry_-_An_Asian_Journal.pdf,C12NT,JSC,12.19,mAcm-2
764,109 Liu_et_al-2014-Chemistry_-_An_Asian_Journal.pdf,PCBM-blend,JSC,12.19,mAcm-2
765,109 Liu_et_al-2014-Chemistry_-_An_Asian_Journal.pdf,PBDT-C12NT,PCE,3.64,%
766,110 Liu_et_al-2015-Chinese_Journal_of_Chemistry.pdf,PC71BM,PCE,2.78,%
767,110 Liu_et_al-2015-Chinese_Journal_of_Chemistry.pdf,PC71BM,JSC,8.65,mA/cm2
